path,license_expression,copyright,evidence
frontend/public/video/login-community-preview.mp4,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/public/viewer-kit/quaternius/ual1/License.txt,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/public/viewer-kit/quaternius/ual1/UAL1_Standard.glb,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/public/viewer-kit/quaternius/ual2/License.txt,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/public/viewer-kit/quaternius/ual2/UAL2_Standard.glb,CC0-1.0,Quaternius,upstream License.txt (CC0-1.0 public domain)
frontend/scripts/build-public-mirror.sh,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__mocks__/msw/handlers/tasks.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__mocks__/msw/server.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/canvas.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/client.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/freezone-scene360.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/freezone-video-edit.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/api/task-poll-timeout.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/account/avatar-upload-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/asset-panels-rename.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-image-source-select.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-search.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-stats-strip.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/character-voice-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/narrator-voice-panel.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/narrator-voice-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/project-style-chip.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/prop-asset-card.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/props-panel.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/scene-asset-card.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/assets/scene-environment-prompt.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/confirm-dialog-host.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/credit-cost-inline.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/credit-promotion-coverage.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode-source-editor.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/action-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/audio-pane.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/batch-bar.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/batch-panel.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/beat-card.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/insert-manual-shot-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/m05-credit-cost.ce.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/mention-textarea-replace.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/mention-textarea.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-grid-gallery.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-plan-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/render-section.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/seedance2-mentions.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/single-beat-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-crop-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-grid-gallery.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-section.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-settings-controls.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/sketch-studio-actions.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/text-pane.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/video-pane.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/beat-workbench/view-toggles.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/episode-asset-planning.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/episode-story-context.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/health-bar.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/script-beat-preview.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/episode/task-controller-provider.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/identity-picker-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/ingest-elapsed-time.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/layout/credit-balance-badge.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/layout/header.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/layout/project-navigation-routes.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/layout/region-badge.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/login/more-info-menu.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/login/poster-wall.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/login/region-selector.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/nav/sliding-tabs.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/notifications/notification-drawer.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/projects/share-project-dialog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/save-status.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/header-entry.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/status-bar.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/task-actions.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/task-detail.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/task-list.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/task-logs.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/task-center/task-row.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/themed-toaster.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/components/ui/header-refresh-button.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/asset-drag-director-bundle.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/asset-drag-hydrate.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/asset-library-modal-categories.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/audio-music-settings.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/audio-node-credit-contract.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/auto-layout.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/background-cropper-dialog.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/beat-context-node.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-add-node-panel.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-bookmark-context-menu.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-lod.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-manual-connect.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-minimap-pan-mount.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-node-image-wake-refresh.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-tool-menu.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/canvas-viewport-bookmarks.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/catalog-image-model-mode-wiring.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/catalog-image-model-params.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/catalog-image-model-request.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/catalog-image-models-empty.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/context-prompt-palette.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/cross-project-assets.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/director-control-bundle-badge.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/director-world-sources.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/duplicate-group-nodes.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/external-file-handoff-low-zoom.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/fixed-feature-model-request.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/fixed-feature-overlay-submit.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/generation-resume-race.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/generation-task-arbitration.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/group-selection-delete.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/group-selection-duplicate.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/history-assets-buckets.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/history-search-keyboard.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/image-billing.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/image-editor-overlays-empty-catalog.test.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/image-gen-director-world-entry.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/__tests__/features/canvas/image-gen-error-notification.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
